Method,Matrix Size,Power,Time (milliseconds)
Dynamic Array,5,2000,0.029
Dynamic Array,5,2000,0.049
Dynamic Array,5,2000,0.029
Dynamic Array,5,3000,0.039
Dynamic Array,5,3000,0.033
Dynamic Array,5,3000,0.031
Dynamic Array,5,3000,0.031
Dynamic Array,5,3000,0.031
Dynamic Array,5,5000,0.039
Dynamic Array,5,5000,0.031
Dynamic Array,5,5000,0.031
Dynamic Array,5,5000,0.03
Dynamic Array,5,5000,0.029
Dynamic Array,5,7500,0.041
Dynamic Array,5,7500,0.035
Dynamic Array,5,7500,0.034
Dynamic Array,5,7500,0.034
Dynamic Array,5,7500,0.033
Dynamic Array,5,10000,0.04
Dynamic Array,5,10000,0.033
Dynamic Array,5,10000,0.031
Dynamic Array,5,10000,0.031
Dynamic Array,5,10000,0.031
Python Array,5,1,0.0
Python Array,5,1,0.0
Python Array,5,1,0.0
Python Array,5,1,0.0
Python Array,5,1,0.0
Python Array,5,2,0.0
Python Array,5,2,0.0
Python Array,5,2,0.0
Python Array,5,2,0.0
Python Array,5,2,0.0
Python Array,5,5,0.0
Python Array,5,5,0.0
Python Array,5,5,0.0
Python Array,5,5,0.0
Python Array,5,5,0.0
Python Array,5,10,0.0
Python Array,5,10,0.0
Python Array,5,10,0.0
Python Array,5,10,0.0
Python Array,5,10,0.0
Python Array,5,25,0.0
Python Array,5,25,0.0
Python Array,5,25,0.0
Python Array,5,25,0.0
Python Array,5,25,0.0
Python Array,5,50,0.0
Python Array,5,50,0.0
Python Array,5,50,0.0
Python Array,5,50,0.0
Python Array,5,50,0.0
Python Array,5,100,0.0
Python Array,5,100,0.0
Python Array,5,100,0.0
Python Array,5,100,0.0
Python Array,5,100,0.0
Python Array,5,250,0.0
Python Array,5,250,0.0
Python Array,5,250,0.0
Python Array,5,250,0.0
Python Array,5,250,0.0
Python Array,5,500,0.0
Python Array,5,500,0.0
Python Array,5,500,0.0
Python Array,5,500,0.0
Python Array,5,500,0.0
Python Array,5,1000,0.0
Python Array,5,1000,0.0
Python Array,5,1000,0.0
Python Array,5,1000,0.0
Python Array,5,1000,0.0
Python Array,5,2000,0.0
Python Array,5,2000,0.0
Python Array,5,2000,0.0
Python Array,5,2000,0.0
Python Array,5,2000,0.0
Python Array,5,3000,0.0
Python Array,5,3000,0.0
Python Array,5,3000,0.0
Python Array,5,3000,0.0
Python Array,5,3000,0.0
Python Array,5,5000,1.0
Python Array,5,5000,1.0
Python Array,5,5000,1.0
Python Array,5,5000,1.0
Python Array,5,5000,1.0
Python Array,5,7500,0.0
Python Array,5,7500,0.0
Python Array,5,7500,0.0
Python Array,5,7500,0.0
Python Array,5,7500,0.0
Python Array,5,10000,0.0
Python Array,5,10000,0.0
Python Array,5,10000,0.0
Python Array,5,10000,0.0
Python Array,5,10000,0.0
Row,5,1,0.168
Row,5,1,0.05
Row,5,1,0.067
Row,5,1,0.123
Row,5,1,0.089
Row,5,1,0.302
Row,5,1,0.171
Row,5,1,0.169
Row,5,1,0.105
Row,5,1,0.125
Row,5,2,0.138
Row,5,2,0.178
Row,5,2,0.191
Row,5,2,0.178
Row,5,2,0.094
Row,5,2,0.223
Row,5,2,0.25
Row,5,2,0.199
Row,5,2,0.103
Row,5,2,0.096
Row,5,5,0.364
Row,5,5,0.218
Row,5,5,0.239
Row,5,5,0.49
Row,5,5,0.571
Row,5,5,0.299
Row,5,5,0.349
Row,5,5,0.23
Row,5,5,0.335
Row,5,5,0.363
Row,5,10,0.276
Row,5,10,0.234
Row,5,10,0.217
Row,5,10,0.202
Row,5,10,0.202
Row,5,10,0.615
Row,5,10,0.69
Row,5,10,0.446
Row,5,10,0.318
Row,5,10,0.287
Row,5,25,0.783
Row,5,25,0.704
Row,5,25,0.472
Row,5,25,0.476
Row,5,25,0.466
Row,5,25,0.532
Row,5,25,0.405
Row,5,25,0.374
Row,5,25,0.494
Row,5,25,0.563
Row,5,50,0.403
Row,5,50,0.339
Row,5,50,0.324
Row,5,50,0.435
Row,5,50,0.385
Row,5,50,0.789
Row,5,50,0.682
Row,5,50,0.521
Row,5,50,0.733
Row,5,50,0.695
Row,5,100,0.548
Row,5,100,0.752
Row,5,100,0.805
Row,5,100,0.611
Row,5,100,0.599
Row,5,100,0.622
Row,5,100,0.555
Row,5,100,0.536
Row,5,100,0.374
Row,5,100,0.386
Row,5,250,1.367
Row,5,250,0.804
Row,5,250,0.885
Row,5,250,0.857
Row,5,250,0.853
Row,5,250,1.021
Row,5,250,1.048
Row,5,250,0.861
Row,5,250,0.765
Row,5,250,0.726
Row,5,500,0.771
Row,5,500,1.007
Row,5,500,0.757
Row,5,500,0.76
Row,5,500,0.78
Row,5,500,1.347
Row,5,500,0.964
Row,5,500,0.88
Row,5,500,1.045
Row,5,500,0.953
Row,5,1000,1.222
Row,5,1000,0.617
Row,5,1000,1.154
Row,5,1000,0.95
Row,5,1000,0.871
Row,5,1000,1.381
Row,5,1000,1.216
Row,5,1000,0.971
Row,5,1000,0.814
Row,5,1000,0.926
Row,5,2000,1.175
Row,5,2000,1.087
Row,5,2000,1.243
Row,5,2000,1.103
Row,5,2000,1.092
Row,5,2000,1.228
Row,5,2000,0.965
Row,5,2000,0.93
Row,5,2000,1.297
Row,5,2000,1.082
Row,5,3000,1.78
Row,5,3000,1.293
Row,5,3000,1.213
Row,5,3000,1.227
Row,5,3000,1.22
Row,5,3000,1.714
Row,5,3000,1.345
Row,5,3000,1.235
Row,5,3000,1.271
Row,5,3000,1.226
Row,5,5000,1.812
Row,5,5000,1.488
Row,5,5000,1.192
Row,5,5000,1.119
Row,5,5000,1.144
Row,5,5000,1.58
Row,5,5000,1.222
Row,5,5000,1.133
Row,5,5000,1.359
Row,5,5000,1.164
Row,5,7500,2.03
Row,5,7500,1.268
Row,5,7500,1.247
Row,5,7500,1.274
Row,5,7500,1.282
Row,5,7500,2.088
Row,5,7500,1.289
Row,5,7500,1.454
Row,5,7500,1.648
Row,5,7500,1.341
Row,5,10000,1.854
Row,5,10000,0.96
Row,5,10000,1.044
Row,5,10000,1.173
Row,5,10000,1.263
Row,5,10000,1.718
Row,5,10000,1.322
Row,5,10000,1.499
Row,5,10000,1.129
Row,5,10000,1.293
CUDA-Column-wise,10,1,0.001024
CUDA-Column-wise,10,1,0.001024
CUDA-Column-wise,10,1,0.000864
CUDA-Column-wise,10,1,0.001632
CUDA-Column-wise,10,1,0.001024
CUDA-Column-wise,10,1,0.001024
CUDA-Column-wise,10,1,0.000928
CUDA-Column-wise,10,1,0.001024
CUDA-Column-wise,10,1,0.000992
CUDA-Column-wise,10,1,0.001664
CUDA-Column-wise,10,2,0.00784
CUDA-Column-wise,10,2,0.007936
CUDA-Column-wise,10,2,0.007456
CUDA-Column-wise,10,2,0.007168
CUDA-Column-wise,10,2,0.00736
CUDA-Column-wise,10,2,0.00736
CUDA-Column-wise,10,2,0.007168
CUDA-Column-wise,10,2,0.007264
CUDA-Column-wise,10,2,0.007168
CUDA-Column-wise,10,2,0.007168
CUDA-Column-wise,10,5,0.02688
CUDA-Column-wise,10,5,0.026624
CUDA-Column-wise,10,5,0.0264
CUDA-Column-wise,10,5,0.026496
CUDA-Column-wise,10,5,0.026304
CUDA-Column-wise,10,5,0.026944
CUDA-Column-wise,10,5,0.026624
CUDA-Column-wise,10,5,0.027712
CUDA-Column-wise,10,5,0.027488
CUDA-Column-wise,10,5,0.026624
CUDA-Column-wise,10,10,0.05856
CUDA-Column-wise,10,10,0.057376
CUDA-Column-wise,10,10,0.057664
CUDA-Column-wise,10,10,0.057664
CUDA-Column-wise,10,10,0.057536
CUDA-Column-wise,10,10,0.058688
CUDA-Column-wise,10,10,0.058368
CUDA-Column-wise,10,10,0.058336
CUDA-Column-wise,10,10,0.057696
CUDA-Column-wise,10,10,0.057984
CUDA-Column-wise,10,25,0.154624
CUDA-Column-wise,10,25,0.1536
CUDA-Column-wise,10,25,0.155552
CUDA-Column-wise,10,25,0.152928
CUDA-Column-wise,10,25,0.1536
CUDA-Column-wise,10,25,0.154624
CUDA-Column-wise,10,25,0.153728
CUDA-Column-wise,10,25,0.153376
CUDA-Column-wise,10,25,0.1536
CUDA-Column-wise,10,25,0.152896
CUDA-Column-wise,10,50,0.3176
CUDA-Column-wise,10,50,0.322944
CUDA-Column-wise,10,50,0.318752
CUDA-Column-wise,10,50,0.318112
CUDA-Column-wise,10,50,0.31952
CUDA-Column-wise,10,50,0.31984
CUDA-Column-wise,10,50,0.313632
CUDA-Column-wise,10,50,0.313376
CUDA-Column-wise,10,50,0.313216
CUDA-Column-wise,10,50,0.317056
CUDA-Column-wise,10,100,0.63488
CUDA-Column-wise,10,100,0.631808
CUDA-Column-wise,10,100,0.630784
CUDA-Column-wise,10,100,0.62976
CUDA-Column-wise,10,100,0.62464
CUDA-Column-wise,10,100,0.663552
CUDA-Column-wise,10,100,0.627872
CUDA-Column-wise,10,100,0.627648
CUDA-Column-wise,10,100,0.626912
CUDA-Column-wise,10,100,0.624256
CUDA-Column-wise,10,250,1.563936
CUDA-Column-wise,10,250,1.564864
CUDA-Column-wise,10,250,1.557824
CUDA-Column-wise,10,250,1.557504
CUDA-Column-wise,10,250,1.560576
CUDA-Column-wise,10,250,1.565408
CUDA-Column-wise,10,250,1.5616
CUDA-Column-wise,10,250,1.563776
CUDA-Column-wise,10,250,1.560352
CUDA-Column-wise,10,250,1.563808
CUDA-Column-wise,10,500,3.154592
CUDA-Column-wise,10,500,3.145728
CUDA-Column-wise,10,500,3.141824
CUDA-Column-wise,10,500,3.1368
CUDA-Column-wise,10,500,3.137248
CUDA-Column-wise,10,500,3.204448
CUDA-Column-wise,10,500,3.213312
CUDA-Column-wise,10,500,3.212512
CUDA-Column-wise,10,500,3.21024
CUDA-Column-wise,10,500,3.212288
CUDA-Column-wise,10,1000,6.425504
CUDA-Column-wise,10,1000,6.493184
CUDA-Column-wise,10,1000,6.457408
CUDA-Column-wise,10,1000,6.438528
CUDA-Column-wise,10,1000,6.408192
CUDA-Column-wise,10,1000,6.259904
CUDA-Column-wise,10,1000,6.265856
CUDA-Column-wise,10,1000,6.271904
CUDA-Column-wise,10,1000,6.264832
CUDA-Column-wise,10,1000,6.26928
CUDA-Column-wise,10,2000,12.732416
CUDA-Column-wise,10,2000,12.601344
CUDA-Column-wise,10,2000,12.590272
CUDA-Column-wise,10,2000,12.599712
CUDA-Column-wise,10,2000,12.5696
CUDA-Column-wise,10,2000,12.842784
CUDA-Column-wise,10,2000,12.843008
CUDA-Column-wise,10,2000,12.79872
CUDA-Column-wise,10,2000,12.785856
CUDA-Column-wise,10,2000,12.751488
CUDA-Column-wise,10,3000,18.861055
CUDA-Column-wise,10,3000,18.926464
CUDA-Column-wise,10,3000,18.757631
CUDA-Column-wise,10,3000,18.782207
CUDA-Column-wise,10,3000,18.821056
CUDA-Column-wise,10,3000,19.472383
CUDA-Column-wise,10,3000,19.42016
CUDA-Column-wise,10,3000,19.241024
CUDA-Column-wise,10,3000,19.178495
CUDA-Column-wise,10,3000,19.179552
CUDA-Column-wise,10,5000,31.426785
CUDA-Column-wise,10,5000,31.206144
CUDA-Column-wise,10,5000,31.209152
CUDA-Column-wise,10,5000,31.310017
CUDA-Column-wise,10,5000,31.4368
CUDA-Column-wise,10,5000,31.723776
CUDA-Column-wise,10,5000,31.52256
CUDA-Column-wise,10,5000,31.442688
CUDA-Column-wise,10,5000,31.524832
CUDA-Column-wise,10,5000,31.500223
CUDA-Column-wise,10,7500,47.136768
CUDA-Column-wise,10,7500,47.007328
CUDA-Column-wise,10,7500,47.10384
CUDA-Column-wise,10,7500,47.138977
CUDA-Column-wise,10,7500,47.060608
CUDA-Column-wise,10,7500,47.439617
CUDA-Column-wise,10,7500,47.728642
CUDA-Column-wise,10,7500,47.169983
CUDA-Column-wise,10,7500,46.915489
CUDA-Column-wise,10,7500,46.95245
CUDA-Column-wise,10,10000,63.993855
CUDA-Column-wise,10,10000,63.953983
CUDA-Column-wise,10,10000,63.941631
CUDA-Column-wise,10,10000,63.900513
CUDA-Column-wise,10,10000,64.047394
CUDA-Column-wise,10,10000,63.307201
CUDA-Column-wise,10,10000,62.554111
CUDA-Column-wise,10,10000,62.425919
CUDA-Column-wise,10,10000,62.463745
CUDA-Column-wise,10,10000,62.388287
CUDA-Element-wise,10,1,0.000832
CUDA-Element-wise,10,1,0.000768
CUDA-Element-wise,10,1,0.001024
CUDA-Element-wise,10,1,0.00096
CUDA-Element-wise,10,1,0.000736
CUDA-Element-wise,10,1,0.000928
CUDA-Element-wise,10,1,0.0008
CUDA-Element-wise,10,1,0.001024
CUDA-Element-wise,10,1,0.001024
CUDA-Element-wise,10,1,0.001024
CUDA-Element-wise,10,2,0.005248
CUDA-Element-wise,10,2,0.00512
CUDA-Element-wise,10,2,0.005088
CUDA-Element-wise,10,2,0.005088
CUDA-Element-wise,10,2,0.00512
CUDA-Element-wise,10,2,0.005152
CUDA-Element-wise,10,2,0.004992
CUDA-Element-wise,10,2,0.004992
CUDA-Element-wise,10,2,0.00496
CUDA-Element-wise,10,2,0.005088
CUDA-Element-wise,10,5,0.017408
CUDA-Element-wise,10,5,0.017408
CUDA-Element-wise,10,5,0.016704
CUDA-Element-wise,10,5,0.017024
CUDA-Element-wise,10,5,0.017184
CUDA-Element-wise,10,5,0.01744
CUDA-Element-wise,10,5,0.017344
CUDA-Element-wise,10,5,0.017408
CUDA-Element-wise,10,5,0.016672
CUDA-Element-wise,10,5,0.01712
CUDA-Element-wise,10,10,0.037184
CUDA-Element-wise,10,10,0.03792
CUDA-Element-wise,10,10,0.036864
CUDA-Element-wise,10,10,0.040096
CUDA-Element-wise,10,10,0.036864
CUDA-Element-wise,10,10,0.037856
CUDA-Element-wise,10,10,0.037568
CUDA-Element-wise,10,10,0.04224
CUDA-Element-wise,10,10,0.036864
CUDA-Element-wise,10,10,0.03728
CUDA-Element-wise,10,25,0.09968
CUDA-Element-wise,10,25,0.098304
CUDA-Element-wise,10,25,0.097472
CUDA-Element-wise,10,25,0.098144
CUDA-Element-wise,10,25,0.098176
CUDA-Element-wise,10,25,0.098272
CUDA-Element-wise,10,25,0.09904
CUDA-Element-wise,10,25,0.098336
CUDA-Element-wise,10,25,0.098176
CUDA-Element-wise,10,25,0.098304
CUDA-Element-wise,10,50,0.199552
CUDA-Element-wise,10,50,0.19792
CUDA-Element-wise,10,50,0.200704
CUDA-Element-wise,10,50,0.198624
CUDA-Element-wise,10,50,0.198656
CUDA-Element-wise,10,50,0.199456
CUDA-Element-wise,10,50,0.198848
CUDA-Element-wise,10,50,0.19968
CUDA-Element-wise,10,50,0.199328
CUDA-Element-wise,10,50,0.198656
CUDA-Element-wise,10,100,0.399616
CUDA-Element-wise,10,100,0.397248
CUDA-Element-wise,10,100,0.397312
CUDA-Element-wise,10,100,0.400128
CUDA-Element-wise,10,100,0.398336
CUDA-Element-wise,10,100,0.392192
CUDA-Element-wise,10,100,0.391424
CUDA-Element-wise,10,100,0.392448
CUDA-Element-wise,10,100,0.392224
CUDA-Element-wise,10,100,0.393184
CUDA-Element-wise,10,250,0.9864
CUDA-Element-wise,10,250,0.992256
CUDA-Element-wise,10,250,0.985088
CUDA-Element-wise,10,250,0.98816
CUDA-Element-wise,10,250,1.009664
CUDA-Element-wise,10,250,0.991168
CUDA-Element-wise,10,250,0.9984
CUDA-Element-wise,10,250,0.987808
CUDA-Element-wise,10,250,0.991232
CUDA-Element-wise,10,250,0.990432
CUDA-Element-wise,10,500,1.978688
CUDA-Element-wise,10,500,1.977088
CUDA-Element-wise,10,500,1.980064
CUDA-Element-wise,10,500,1.993728
CUDA-Element-wise,10,500,1.977344
CUDA-Element-wise,10,500,1.988608
CUDA-Element-wise,10,500,1.992736
CUDA-Element-wise,10,500,2.047616
CUDA-Element-wise,10,500,2.012192
CUDA-Element-wise,10,500,1.993856
CUDA-Element-wise,10,1000,3.977216
CUDA-Element-wise,10,1000,3.97824
CUDA-Element-wise,10,1000,3.976512
CUDA-Element-wise,10,1000,3.979872
CUDA-Element-wise,10,1000,3.970048
CUDA-Element-wise,10,1000,3.985408
CUDA-Element-wise,10,1000,3.980384
CUDA-Element-wise,10,1000,3.971776
CUDA-Element-wise,10,1000,3.98336
CUDA-Element-wise,10,1000,3.984672
CUDA-Element-wise,10,2000,7.895136
CUDA-Element-wise,10,2000,7.927616
CUDA-Element-wise,10,2000,7.878752
CUDA-Element-wise,10,2000,7.933728
CUDA-Element-wise,10,2000,8.075264
CUDA-Element-wise,10,2000,8.01168
CUDA-Element-wise,10,2000,7.872416
CUDA-Element-wise,10,2000,8.096768
CUDA-Element-wise,10,2000,7.83872
CUDA-Element-wise,10,2000,7.880832
CUDA-Element-wise,10,3000,11.941952
CUDA-Element-wise,10,3000,11.80672
CUDA-Element-wise,10,3000,11.877376
CUDA-Element-wise,10,3000,11.83232
CUDA-Element-wise,10,3000,11.794432
CUDA-Element-wise,10,3000,11.97568
CUDA-Element-wise,10,3000,12.408896
CUDA-Element-wise,10,3000,12.002304
CUDA-Element-wise,10,3000,11.935104
CUDA-Element-wise,10,3000,11.864064
CUDA-Element-wise,10,5000,19.659519
CUDA-Element-wise,10,5000,19.679071
CUDA-Element-wise,10,5000,19.699713
CUDA-Element-wise,10,5000,19.735712
CUDA-Element-wise,10,5000,19.67392
CUDA-Element-wise,10,5000,20.238111
CUDA-Element-wise,10,5000,20.16592
CUDA-Element-wise,10,5000,20.066303
CUDA-Element-wise,10,5000,20.083679
CUDA-Element-wise,10,5000,20.073376
CUDA-Element-wise,10,7500,29.796352
CUDA-Element-wise,10,7500,29.773825
CUDA-Element-wise,10,7500,29.773567
CUDA-Element-wise,10,7500,29.81904
CUDA-Element-wise,10,7500,29.735552
CUDA-Element-wise,10,7500,30.204927
CUDA-Element-wise,10,7500,30.073248
CUDA-Element-wise,10,7500,29.940737
CUDA-Element-wise,10,7500,29.695776
CUDA-Element-wise,10,7500,29.635937
CUDA-Element-wise,10,10000,39.366528
CUDA-Element-wise,10,10000,39.365025
CUDA-Element-wise,10,10000,39.156769
CUDA-Element-wise,10,10000,39.299873
CUDA-Element-wise,10,10000,39.184383
CUDA-Element-wise,10,10000,40.006657
CUDA-Element-wise,10,10000,39.725056
CUDA-Element-wise,10,10000,39.522305
CUDA-Element-wise,10,10000,39.440384
CUDA-Element-wise,10,10000,39.620895
CUDA-Row-wise,10,1,0.001024
CUDA-Row-wise,10,1,0.001696
CUDA-Row-wise,10,1,0.001024
CUDA-Row-wise,10,1,0.000864
CUDA-Row-wise,10,1,0.001024
CUDA-Row-wise,10,1,0.001024
CUDA-Row-wise,10,1,0.000928
CUDA-Row-wise,10,1,0.001024
CUDA-Row-wise,10,1,0.001024
CUDA-Row-wise,10,1,0.0008
CUDA-Row-wise,10,2,0.01168
CUDA-Row-wise,10,2,0.007168
CUDA-Row-wise,10,2,0.007104
CUDA-Row-wise,10,2,0.007104
CUDA-Row-wise,10,2,0.007168
CUDA-Row-wise,10,2,0.012288
CUDA-Row-wise,10,2,0.006848
CUDA-Row-wise,10,2,0.006368
CUDA-Row-wise,10,2,0.006304
CUDA-Row-wise,10,2,0.006944
CUDA-Row-wise,10,5,0.03072
CUDA-Row-wise,10,5,0.024576
CUDA-Row-wise,10,5,0.029408
CUDA-Row-wise,10,5,0.024576
CUDA-Row-wise,10,5,0.024576
CUDA-Row-wise,10,5,0.03072
CUDA-Row-wise,10,5,0.024704
CUDA-Row-wise,10,5,0.0256
CUDA-Row-wise,10,5,0.0256
CUDA-Row-wise,10,5,0.024672
CUDA-Row-wise,10,10,0.05952
CUDA-Row-wise,10,10,0.05424
CUDA-Row-wise,10,10,0.054272
CUDA-Row-wise,10,10,0.053568
CUDA-Row-wise,10,10,0.053632
CUDA-Row-wise,10,10,0.06
CUDA-Row-wise,10,10,0.05328
CUDA-Row-wise,10,10,0.053856
CUDA-Row-wise,10,10,0.054176
CUDA-Row-wise,10,10,0.053248
CUDA-Row-wise,10,25,0.148736
CUDA-Row-wise,10,25,0.142336
CUDA-Row-wise,10,25,0.145632
CUDA-Row-wise,10,25,0.143008
CUDA-Row-wise,10,25,0.142336
CUDA-Row-wise,10,25,0.148416
CUDA-Row-wise,10,25,0.142336
CUDA-Row-wise,10,25,0.142048
CUDA-Row-wise,10,25,0.144512
CUDA-Row-wise,10,25,0.142336
CUDA-Row-wise,10,50,0.304992
CUDA-Row-wise,10,50,0.293248
CUDA-Row-wise,10,50,0.293888
CUDA-Row-wise,10,50,0.2928
CUDA-Row-wise,10,50,0.293696
CUDA-Row-wise,10,50,0.295552
CUDA-Row-wise,10,50,0.288736
CUDA-Row-wise,10,50,0.28864
CUDA-Row-wise,10,50,0.288928
CUDA-Row-wise,10,50,0.289376
CUDA-Row-wise,10,100,0.587744
CUDA-Row-wise,10,100,0.580576
CUDA-Row-wise,10,100,0.584416
CUDA-Row-wise,10,100,0.58256
CUDA-Row-wise,10,100,0.58288
CUDA-Row-wise,10,100,0.58576
CUDA-Row-wise,10,100,0.579584
CUDA-Row-wise,10,100,0.579584
CUDA-Row-wise,10,100,0.580352
CUDA-Row-wise,10,100,0.57984
CUDA-Row-wise,10,250,1.463264
CUDA-Row-wise,10,250,1.460224
CUDA-Row-wise,10,250,1.462432
CUDA-Row-wise,10,250,1.4592
CUDA-Row-wise,10,250,1.455104
CUDA-Row-wise,10,250,1.466336
CUDA-Row-wise,10,250,1.462368
CUDA-Row-wise,10,250,1.458176
CUDA-Row-wise,10,250,1.457536
CUDA-Row-wise,10,250,1.455104
CUDA-Row-wise,10,500,2.95088
CUDA-Row-wise,10,500,2.9696
CUDA-Row-wise,10,500,2.914304
CUDA-Row-wise,10,500,2.912256
CUDA-Row-wise,10,500,2.919424
CUDA-Row-wise,10,500,3.029664
CUDA-Row-wise,10,500,2.988128
CUDA-Row-wise,10,500,2.939904
CUDA-Row-wise,10,500,2.942784
CUDA-Row-wise,10,500,2.936256
CUDA-Row-wise,10,1000,5.99552
CUDA-Row-wise,10,1000,5.875712
CUDA-Row-wise,10,1000,5.873344
CUDA-Row-wise,10,1000,5.937152
CUDA-Row-wise,10,1000,5.863168
CUDA-Row-wise,10,1000,5.87456
CUDA-Row-wise,10,1000,5.826368
CUDA-Row-wise,10,1000,5.845152
CUDA-Row-wise,10,1000,5.840768
CUDA-Row-wise,10,1000,5.83648
CUDA-Row-wise,10,2000,11.745568
CUDA-Row-wise,10,2000,11.73088
CUDA-Row-wise,10,2000,11.7008
CUDA-Row-wise,10,2000,11.698304
CUDA-Row-wise,10,2000,11.727872
CUDA-Row-wise,10,2000,11.85408
CUDA-Row-wise,10,2000,11.739136
CUDA-Row-wise,10,2000,11.702496
CUDA-Row-wise,10,2000,11.792384
CUDA-Row-wise,10,2000,11.782144
CUDA-Row-wise,10,3000,17.567455
CUDA-Row-wise,10,3000,17.519487
CUDA-Row-wise,10,3000,17.533216
CUDA-Row-wise,10,3000,17.663361
CUDA-Row-wise,10,3000,17.635328
CUDA-Row-wise,10,3000,17.756992
CUDA-Row-wise,10,3000,17.6112
CUDA-Row-wise,10,3000,17.620928
CUDA-Row-wise,10,3000,17.597441
CUDA-Row-wise,10,3000,17.600512
CUDA-Row-wise,10,5000,29.224289
CUDA-Row-wise,10,5000,29.346815
CUDA-Row-wise,10,5000,29.373152
CUDA-Row-wise,10,5000,29.199615
CUDA-Row-wise,10,5000,29.216896
CUDA-Row-wise,10,5000,29.29216
CUDA-Row-wise,10,5000,29.382977
CUDA-Row-wise,10,5000,29.316481
CUDA-Row-wise,10,5000,29.242369
CUDA-Row-wise,10,5000,29.30912
CUDA-Row-wise,10,7500,43.953182
CUDA-Row-wise,10,7500,44.178432
CUDA-Row-wise,10,7500,43.927486
CUDA-Row-wise,10,7500,44.045185
CUDA-Row-wise,10,7500,43.959263
CUDA-Row-wise,10,7500,44.100224
CUDA-Row-wise,10,7500,43.846657
CUDA-Row-wise,10,7500,43.813889
CUDA-Row-wise,10,7500,43.905025
CUDA-Row-wise,10,7500,43.830273
CUDA-Row-wise,10,10000,59.077599
CUDA-Row-wise,10,10000,58.978306
CUDA-Row-wise,10,10000,58.773502
CUDA-Row-wise,10,10000,58.802177
CUDA-Row-wise,10,10000,58.729473
CUDA-Row-wise,10,10000,58.490177
CUDA-Row-wise,10,10000,58.554337
CUDA-Row-wise,10,10000,58.405087
CUDA-Row-wise,10,10000,58.538177
CUDA-Row-wise,10,10000,58.491905
Column,10,1,0.268
Column,10,1,0.283
Column,10,1,0.271
Column,10,1,0.227
Column,10,1,0.261
Column,10,1,0.231
Column,10,1,0.199
Column,10,1,0.195
Column,10,1,0.185
Column,10,1,0.187
Column,10,2,0.369
Column,10,2,0.367
Column,10,2,0.366
Column,10,2,0.35
Column,10,2,0.368
Column,10,2,0.374
Column,10,2,0.375
Column,10,2,0.363
Column,10,2,0.549
Column,10,2,0.3
Column,10,5,0.74
Column,10,5,0.964
Column,10,5,0.923
Column,10,5,0.734
Column,10,5,0.744
Column,10,5,0.87
Column,10,5,0.735
Column,10,5,0.747
Column,10,5,0.642
Column,10,5,0.588
Column,10,10,0.892
Column,10,10,0.871
Column,10,10,1.033
Column,10,10,1.126
Column,10,10,0.948
Column,10,10,1.222
Column,10,10,0.92
Column,10,10,1.183
Column,10,10,1.123
Column,10,10,0.915
Column,10,25,1.209
Column,10,25,1.576
Column,10,25,1.323
Column,10,25,1.237
Column,10,25,1.261
Column,10,25,1.281
Column,10,25,1.249
Column,10,25,1.195
Column,10,25,1.306
Column,10,25,1.304
Column,10,50,1.468
Column,10,50,1.733
Column,10,50,1.462
Column,10,50,1.329
Column,10,50,1.986
Column,10,50,1.425
Column,10,50,1.622
Column,10,50,1.86
Column,10,50,1.633
Column,10,50,1.458
Column,10,100,1.658
Column,10,100,1.663
Column,10,100,1.605
Column,10,100,1.669
Column,10,100,1.988
Column,10,100,1.625
Column,10,100,1.617
Column,10,100,1.617
Column,10,100,1.642
Column,10,100,1.633
Column,10,250,2.333
Column,10,250,2.359
Column,10,250,2.373
Column,10,250,2.365
Column,10,250,2.861
Column,10,250,2.354
Column,10,250,2.4
Column,10,250,2.404
Column,10,250,2.384
Column,10,250,2.499
Column,10,500,2.516
Column,10,500,2.522
Column,10,500,2.517
Column,10,500,2.89
Column,10,500,2.678
Column,10,500,2.539
Column,10,500,2.789
Column,10,500,2.543
Column,10,500,2.631
Column,10,500,2.82
Column,10,1000,2.719
Column,10,1000,2.689
Column,10,1000,2.693
Column,10,1000,2.711
Column,10,1000,2.716
Column,10,1000,2.268
Column,10,1000,2.682
Column,10,1000,2.489
Column,10,1000,2.889
Column,10,1000,2.62
Column,10,2000,2.883
Column,10,2000,2.872
Column,10,2000,3.631
Column,10,2000,3.518
Column,10,2000,3.41
Column,10,2000,2.967
Column,10,2000,3.375
Column,10,2000,2.894
Column,10,2000,2.605
Column,10,2000,3.198
Column,10,3000,3.299
Column,10,3000,3.332
Column,10,3000,3.411
Column,10,3000,3.926
Column,10,3000,3.924
Column,10,3000,3.299
Column,10,3000,3.551
Column,10,3000,3.6
Column,10,3000,4.489
Column,10,3000,6.393
Column,10,5000,3.074
Column,10,5000,3.097
Column,10,5000,3.105
Column,10,5000,3.289
Column,10,5000,4.039
Column,10,5000,3.047
Column,10,5000,3.085
Column,10,5000,3.091
Column,10,5000,3.332
Column,10,5000,3.947
Column,10,7500,3.442
Column,10,7500,4.165
Column,10,7500,4.084
Column,10,7500,4.322
Column,10,7500,3.676
Column,10,7500,3.449
Column,10,7500,3.457
Column,10,7500,3.949
Column,10,7500,3.901
Column,10,7500,4.329
Column,10,10000,3.176
Column,10,10000,3.416
Column,10,10000,3.58
Column,10,10000,3.791
Column,10,10000,3.581
Column,10,10000,4.45
Column,10,10000,5.852
Column,10,10000,6.527
